Origin_Country,Destination_Country,Transport_Mode,Carrier_Name,Route_Code,Commodity_Type,Declared_Value_USD,Weight_kg,HS_Code,Document_Status,Compliance_Score,Prior_Offense_Count,Tariff_Category,Route_Risk_Index,Inspection_Type,Customs_Delay_Days,Planned_Transit_Days,Actual_Transit_Days,Shipment_Month,Shipment_Weekeday,Shipment_Weekday,Has_Prior_Offense,Compliance_Risk_Score,Document_Issue,Arrival_Delay_Days
6,7,3,14,458,0,1.3503838470199663,-1.218670332610278,2972.64,2,1.4867364092388546,-1.471103811922079,2,-0.5119875515118051,1,1,1.39819392438025,1.2074794029179328,10,0,0,0,0.040000000000000036,1,1
7,2,1,25,831,2,-0.40353979746411167,-0.12798937919091571,9764.52,0,0.7335918083579931,1.4580981551881098,2,0.7608688123157791,0,3,0.06546370821789489,0.18329126892899525,11,6,6,1,1.67,0,3
2,1,2,23,626,0,-1.6219350033585558,-0.6785811034233798,1988.18,2,-0.540960593132696,-0.2994230250780035,0,0.21044443876871588,2,9,-1.1339934863282248,-0.20077928131685638,2,1,1,1,0.99,1,9
5,2,2,46,108,2,0.2185981868222224,0.7299809792642411,2493.2,2,0.7335918083579931,1.4580981551881098,2,-0.8904043083254112,0,0,0.46528277306660143,0.18329126892899525,6,4,4,1,1.67,1,0
3,5,2,48,714,0,0.8155671294039835,0.09522196507743373,7615.62,2,-0.2512895927939027,-0.2994230250780035,2,0.6576642422757045,0,0,-1.5338125511769314,-1.737061482300263,9,2,2,1,0.94,1,0
8,5,0,4,96,4,-1.5997756668302714,-0.9592720348048356,5705.33,1,0.38598660795144174,0.28641736834403425,0,1.208088615822768,2,2,-1.667085572793167,-1.6090379655516458,4,0,0,1,1.13,1,2
8,5,0,35,649,2,0.08076179526176608,0.4258225489332747,6786.69,0,-0.3092237928616614,-1.471103811922079,1,1.3112931858628423,1,0,-1.2672665079444605,-1.4810144488030286,3,2,2,0,0.35,0,0
1,8,0,2,749,0,0.09714417583508948,-1.6109248419573894,2016.32,0,-1.0044341936747647,0.872257761766072,2,-0.16797231804489035,0,0,0.9983748595315435,0.6953853359234642,9,4,4,1,1.67,0,0
3,2,3,10,748,5,1.6747409043744887,-0.6290573141604217,7430.16,2,0.09631560761264851,-1.471103811922079,0,-1.6472378219526234,1,0,0.5985557946828369,0.3113147856776125,4,6,6,0,0.28,1,0
9,7,0,1,357,2,1.3564245876714551,1.004105220356686,6848.35,2,-1.0623683937425232,0.28641736834403425,1,1.4833008025962997,2,4,0.7318288162990725,0.9514323694206985,8,3,3,1,1.38,1,4
2,0,0,40,455,4,1.1267818785897061,0.8376929408103806,8199.27,0,1.4288022091710961,0.28641736834403425,2,1.2424901391694594,1,5,-0.8674474430957537,-0.45682631481409075,1,4,4,1,0.95,0,5
1,2,1,5,16,4,1.7386855854587229,-1.101164461188648,8484.51,1,-0.7147631933359718,-0.8852634185000411,2,0.4856566255422474,1,0,0.7318288162990725,0.43933830242622973,1,0,0,1,0.72,1,0
2,0,3,40,410,2,-1.4689270811929356,1.187334120226452,3273.82,2,1.6026048093743719,0.872257761766072,1,-0.3055784114316563,1,2,-0.8674474430957537,-0.8408968650599424,10,2,2,1,1.22,1,2
1,7,2,49,456,3,-0.9432546627199376,-1.6682641151754312,2381.84,0,-0.9464999936070058,0.28641736834403425,1,0.692065765622396,1,7,-1.1339934863282248,-0.45682631481409075,6,5,5,1,1.3599999999999999,0,7
0,6,2,43,458,4,-0.7635931100455647,0.2437863171715551,1025.31,1,0.7335918083579931,1.4580981551881098,0,1.1736870924760765,0,7,-1.5338125511769314,-0.8408968650599424,4,1,1,1,1.67,1,7
9,1,1,0,785,2,-0.150003598552645,0.8617988679824338,8214.7,0,-0.7147631933359718,-1.471103811922079,2,-0.9936088783654856,0,3,0.7318288162990725,0.8234088526720813,12,1,1,0,0.42000000000000004,0,3
1,9,0,46,45,4,-1.6014870678128674,-0.7525686202908055,4557.28,0,0.5018550080869592,-1.471103811922079,1,0.520058148888939,1,0,-0.46762837824704717,-0.7128733483113252,12,4,4,0,0.20999999999999996,0,0
1,2,0,41,348,3,-1.4702317844763022,-0.7372042487812605,5317.28,2,0.21218400774816581,-1.471103811922079,0,-0.6151921215518793,0,0,0.7318288162990725,0.43933830242622973,5,6,6,0,0.26,1,0
4,0,3,7,795,0,-1.6942049001076067,-0.7754818793548118,4081.13,2,-1.2361709939457992,-1.471103811922079,2,-1.2688210651390173,0,6,0.5985557946828369,1.0794558861693158,5,3,3,0,0.51,1,6
6,3,2,15,25,2,1.6147572597979576,-0.4276297021008105,3163.73,1,0.09631560761264851,-0.2994230250780035,0,0.7952703356624705,0,0,-0.3343553566308117,-0.584849831562708,6,4,4,1,0.88,1,0
8,0,3,32,505,0,-0.4271474612884275,-0.433529901388266,9294.8,1,0.8494602084935103,1.4580981551881098,2,-0.6839951682452623,1,2,0.5985557946828369,0.567361819174847,2,6,6,1,1.65,1,2
7,1,0,2,809,2,-1.3185399417534676,-0.8409733898760919,7530.42,0,-0.42509219299717865,-0.2994230250780035,1,-1.544033251912549,1,2,-1.0007204647119894,-0.9689203818085597,10,3,3,1,0.97,0,2
1,6,1,10,142,5,0.06337191356989737,-1.4856596121387011,6928.79,1,-0.2512895927939027,-0.2994230250780035,1,0.7264672889690875,1,7,1.2649209027640145,1.847596986661019,1,6,6,1,0.94,1,7
4,3,3,46,71,5,-1.5240836791259924,-1.527501215646887,1619.22,0,-0.48302639306493733,1.4580981551881098,2,-1.0624119250588684,0,1,-0.20108233501457615,-0.3288027980654736,1,0,0,1,1.88,0,1
4,0,1,33,467,5,-0.725463067712932,0.7121891773700829,3926.22,0,-0.48302639306493733,0.872257761766072,2,-1.2688210651390173,0,2,-1.2672665079444605,-1.2249674153057941,3,4,4,1,1.58,0,2
9,7,1,29,277,5,-0.8999847293598082,0.49677928566731056,3959.12,0,-1.5837761943523507,-1.471103811922079,2,-0.7871997382853366,2,4,-1.400539529560696,-1.0969438985571769,1,0,0,0,0.5700000000000001,0,4
1,4,0,9,263,4,0.6522197003464199,1.1325345285090749,3982.84,2,0.7335918083579931,1.4580981551881098,2,0.520058148888939,2,0,0.7318288162990725,0.43933830242622973,5,3,3,1,1.67,1,0
5,7,1,10,151,2,1.4663815675457612,-1.532552515869203,7452.25,1,-1.1782367938780405,0.28641736834403425,1,-0.3055784114316563,1,0,1.2649209027640145,0.9514323694206985,12,6,6,1,1.4,1,0
7,9,0,44,537,2,-1.0072114309735545,-1.21614468249912,9041.14,2,0.03838140754488987,-1.471103811922079,2,1.4833008025962997,1,0,1.1316478811477788,0.8234088526720813,7,0,0,0,0.29000000000000004,1,0
9,2,2,10,749,0,-0.36088844277239035,-1.5847773476121498,8791.19,1,0.6756576082902344,0.872257761766072,1,-0.7183966915919537,0,0,0.1987367298341304,-0.07275576456823916,5,3,3,1,1.38,1,0
7,3,0,35,75,0,0.7952464646417948,1.1082391775786846,3368.21,0,0.27011820781592444,-0.2994230250780035,1,-0.6151921215518793,1,0,1.2649209027640145,0.9514323694206985,2,6,6,1,0.85,0,0
6,4,1,12,611,4,-0.6447996983425502,-1.3036374117664882,1163.73,0,1.4867364092388546,-0.8852634185000411,0,0.4856566255422474,2,0,0.06546370821789489,-0.20077928131685638,8,2,2,1,0.34,0,0
0,1,3,42,225,3,1.127103966103257,-1.140396226248637,5341.28,2,0.7335918083579931,0.28641736834403425,1,-0.030366224658124583,1,3,0.1987367298341304,0.3113147856776125,12,2,2,1,1.0699999999999998,1,3
1,9,2,39,455,1,-1.0748341665999444,0.691226281447471,7900.47,0,0.1542498076804072,-1.471103811922079,2,-1.612836298605932,0,1,-1.1339934863282248,-1.2249674153057941,6,1,1,0,0.27,0,1
0,5,3,9,227,3,-1.2245046079960151,-0.5233799040927152,5601.98,2,0.27011820781592444,0.28641736834403425,2,-1.2344195417923256,1,5,-0.6009013998632827,-0.20077928131685638,10,3,3,1,1.15,1,5
3,6,3,46,142,3,1.2443551971950328,-1.6398786142039155,1731.59,0,-1.4099735941490747,-0.8852634185000411,2,-1.3032225884857087,1,6,0.46528277306660143,0.9514323694206985,11,4,4,1,0.8400000000000001,0,6
0,7,1,13,414,5,-0.3198773880668961,-0.7328615337290191,6832.63,2,1.0811970087645448,0.28641736834403425,0,-1.475230205219166,1,8,0.865101837915308,1.5915499531637844,1,6,6,1,1.0099999999999998,1,8
8,7,2,30,731,1,-0.7499673151014578,-1.5994962752043989,4600.48,1,-1.699644594487868,0.872257761766072,1,-0.5119875515118051,1,3,1.664739967612721,1.7195734699124017,12,2,2,1,1.79,1,3
1,2,2,45,145,4,1.1336481018090367,-1.1693429828004098,2812.64,1,0.9653286086290276,-0.2994230250780035,0,0.6232627189290134,1,0,-1.0007204647119894,-1.2249674153057941,5,3,3,1,0.73,1,0
9,5,0,48,313,5,-0.589170278783641,0.16272697999288682,2557.11,0,-0.19335539272614405,-0.2994230250780035,0,-1.2688210651390173,0,0,1.2649209027640145,0.9514323694206985,3,0,0,1,0.9299999999999999,0,0
5,2,3,43,632,2,1.340221381608981,1.125624069177156,4144.64,2,-1.4679077942168335,-1.471103811922079,2,-0.9936088783654856,1,2,-0.3343553566308117,-0.3288027980654736,8,0,0,0,0.55,1,2
2,8,0,24,422,0,-1.220407768585248,1.1497720905177287,4350.89,2,1.2549996089678208,0.872257761766072,1,0.10723986872864139,2,4,0.5985557946828369,0.8234088526720813,12,1,1,1,1.2799999999999998,1,4
7,0,2,46,17,2,1.1581324409185785,-0.028422639253261446,1810.73,2,0.5018550080869592,-1.471103811922079,0,-0.3055784114316563,1,1,1.5314669459964856,1.33550291966655,6,6,6,0,0.20999999999999996,1,1
3,8,3,5,440,0,-0.5227591041353751,-0.9636849068046089,1612.26,1,0.907394408561269,1.4580981551881098,0,0.692065765622396,1,1,-0.20108233501457615,-0.3288027980654736,1,3,3,1,1.6400000000000001,1,1
9,2,2,0,195,1,-1.7221596788499076,-1.514634431469487,3374.99,0,0.38598660795144174,-0.2994230250780035,2,0.038436822035258396,0,0,0.7318288162990725,0.43933830242622973,9,5,5,1,0.83,0,0
0,5,3,32,711,5,-0.2116574055338782,1.1383926336280112,2822.65,2,-0.019552792522868775,-0.2994230250780035,2,-0.40878298147173064,2,0,-0.6009013998632827,-0.8408968650599424,12,2,2,1,0.9,1,0
2,9,1,45,0,4,0.281129380098646,-1.4142398395509528,3127.8,0,0.5018550080869592,1.4580981551881098,1,-0.23677536473827335,2,3,-1.2672665079444605,-1.0969438985571769,12,4,4,1,1.71,0,3
5,3,3,10,273,3,1.1003379960202413,1.4558458055163237,2984.7,1,0.3280524078836831,-0.8852634185000411,1,0.7952703356624705,0,0,-0.06780931339834063,-0.3288027980654736,3,0,0,1,0.54,1,0
5,4,3,44,101,0,0.9050761737326014,-0.010195864284403873,7691.8,2,0.3280524078836831,-0.8852634185000411,2,1.3800962325562254,2,2,0.5985557946828369,0.567361819174847,6,3,3,1,0.54,1,2
7,3,0,48,383,4,-1.036320889896884,-1.3941468897777396,9930.42,2,0.6177234082224764,-1.471103811922079,1,1.1048840457826934,1,0,-1.667085572793167,-1.8650849990488803,5,6,6,0,0.18999999999999995,1,0
0,8,3,4,680,1,1.176383355676473,0.6979122385472866,3487.25,0,-1.4679077942168335,-1.471103811922079,0,0.8984749057025451,2,3,-0.7341744214795182,-0.584849831562708,3,0,0,0,0.55,0,3
3,5,1,49,848,2,-1.1016100908224513,-0.9136419561299127,2822.35,1,-0.36715799292942003,0.28641736834403425,1,-0.6495936448985709,2,4,-0.06780931339834063,0.18329126892899525,4,1,1,1,1.2599999999999998,1,4
3,5,1,0,78,0,-0.7026581341376196,-1.6670503999831245,7866.24,1,-0.13542119265838543,-0.8852634185000411,1,0.9328764290492365,1,0,-1.667085572793167,-1.8650849990488803,11,0,0,1,0.6199999999999999,1,0
6,1,1,16,225,2,1.2775358991704373,1.1138236706022453,4278.64,0,-0.3092237928616614,-1.471103811922079,2,0.7952703356624705,1,0,-0.6009013998632827,-0.8408968650599424,2,5,5,0,0.35,0,0
4,1,0,5,710,4,0.6285601327947549,0.5177842757584421,8022.89,2,1.0232628086967863,-1.471103811922079,2,0.4168535788488644,1,1,-0.20108233501457615,-0.3288027980654736,2,4,4,0,0.12,1,1
6,2,2,17,376,2,-1.179887310754698,1.227498972688619,3325.53,2,0.44392080801920036,-0.2994230250780035,0,1.0704825224360024,0,1,0.1987367298341304,0.05526775218037805,1,0,0,1,0.82,1,1
6,8,0,4,696,0,-1.4667506796940881,-1.1223729064276224,9539.72,1,-1.4099735941490747,-1.471103811922079,2,-0.8904043083254112,2,0,-1.400539529560696,-1.6090379655516458,3,6,6,0,0.54,1,0
3,2,0,30,256,3,-0.12550290621393784,1.4138077625550478,9664.5,2,1.2549996089678208,-0.8852634185000411,2,0.7608688123157791,1,4,0.33200975145036593,0.567361819174847,9,2,2,1,0.37999999999999995,1,4
7,3,1,42,182,3,1.0644590112326435,1.4407690774916606,9504.6,0,-0.540960593132696,-0.8852634185000411,0,0.7264672889690875,0,0,-0.8674474430957537,-1.0969438985571769,2,2,2,1,0.69,0,0
5,1,3,37,81,4,-1.2101542938989107,0.663710726625354,2368.46,0,-1.699644594487868,1.4580981551881098,2,-1.2000180184456342,0,3,-1.667085572793167,-1.4810144488030286,6,3,3,1,2.09,0,3
3,1,1,2,524,3,0.507288140358326,-0.07756056530479274,3442.78,1,0.5597892081547178,-1.471103811922079,2,0.9328764290492365,1,5,-1.0007204647119894,-0.584849831562708,11,0,0,0,0.19999999999999996,1,5
0,8,3,3,568,3,1.6406828161038942,1.350708603944615,8612.46,2,1.0232628086967863,0.28641736834403425,2,0.6576642422757045,2,5,-0.46762837824704717,-0.07275576456823916,2,1,1,1,1.02,1,5
1,0,0,14,511,2,-1.149697827696527,1.1133045091905074,3596.89,1,1.0232628086967863,-0.8852634185000411,2,0.382452055502173,0,0,-0.8674474430957537,-1.0969438985571769,11,1,1,1,0.42,1,0
9,1,3,18,559,2,-0.1975929174421762,-1.6449299144262315,6116.37,1,-0.5988947932004546,-0.8852634185000411,0,-0.2711768880849649,2,2,1.5314669459964856,1.4635264364151672,8,2,2,1,0.7,1,2
0,8,0,20,201,2,-1.3477517861115682,0.06656986770529573,3418.39,1,-0.48302639306493733,-1.471103811922079,0,1.6897099426764486,2,4,-0.06780931339834063,0.18329126892899525,4,4,4,0,0.38,1,4
1,6,1,9,363,0,1.2762006224586318,-0.21153227231222307,6896.63,1,1.7184732095098894,1.4580981551881098,0,0.038436822035258396,2,1,1.1316478811477788,0.9514323694206985,8,0,0,1,1.5,1,1
3,4,1,16,596,4,-0.9384005976978431,0.4744342978783147,8779.86,1,1.4867364092388546,-0.2994230250780035,0,1.0016794757426193,2,2,0.46528277306660143,0.43933830242622973,8,6,6,1,0.64,1,2
9,7,2,27,854,4,-0.7748014711131342,-0.7044128915047245,8546.73,0,-1.525841994284592,0.872257761766072,0,-0.7183966915919537,0,0,-0.3343553566308117,-0.584849831562708,4,4,4,1,1.76,0,0
0,4,2,48,848,3,0.7413554644441019,0.8733467015462288,4724.61,2,-1.525841994284592,-0.2994230250780035,0,-0.5463890748584963,1,1,0.865101837915308,0.6953853359234642,5,2,2,1,1.1600000000000001,1,1
9,4,2,12,44,3,-0.7225137983835563,-1.3731208526023486,2904.42,2,-0.48302639306493733,1.4580981551881098,1,-0.6839951682452623,0,0,0.5985557946828369,0.3113147856776125,5,6,6,1,1.88,1,0
3,4,1,36,146,0,-0.14184475921933107,0.8576596080780357,9388.79,0,-1.2361709939457992,1.4580981551881098,0,1.345694709209534,0,4,-1.2672665079444605,-0.9689203818085597,3,5,5,1,2.01,0,4
1,9,3,8,369,0,-1.194857625540138,-1.068211742932788,2499.32,1,-1.4099735941490747,0.872257761766072,0,-0.6495936448985709,1,2,-1.2672665079444605,-1.2249674153057941,12,6,6,1,1.74,1,2
9,4,2,21,383,5,1.0375636373362367,-0.4141665838693872,4754.6,2,0.27011820781592444,-1.471103811922079,0,0.4168535788488644,2,2,-0.46762837824704717,-0.45682631481409075,5,3,3,0,0.25,1,2
7,2,3,40,167,4,1.1398495307123186,0.8221952711005244,8424.25,1,0.21218400774816581,1.4580981551881098,1,0.588861195582322,1,2,0.1987367298341304,0.18329126892899525,5,3,3,1,1.76,1,2
8,0,0,0,224,0,-1.0281129908760758,0.6559583839230492,9427.25,0,1.197065408900062,0.872257761766072,0,-0.3055784114316563,0,0,-1.2672665079444605,-1.4810144488030286,1,3,3,1,1.29,0,0
0,5,1,35,186,3,1.687398303748053,-0.984963508991116,5324.57,0,-0.3092237928616614,-0.2994230250780035,1,-0.40878298147173064,1,3,0.865101837915308,0.9514323694206985,12,4,4,1,0.95,0,3
6,7,2,32,64,2,-0.08627861954719028,-1.0851125515932876,9402.76,2,0.03838140754488987,-0.2994230250780035,1,1.2424901391694594,2,1,-0.7341744214795182,-0.8408968650599424,12,5,5,1,0.89,1,1
9,6,3,3,373,3,-0.6672320626968905,1.0803588066294008,5644.55,1,1.4288022091710961,-0.2994230250780035,2,-1.475230205219166,1,3,1.664739967612721,1.7195734699124017,5,3,3,1,0.65,1,3
9,2,1,3,860,2,-1.1156568036650614,0.35222791097202916,2812.33,1,0.6756576082902344,0.872257761766072,0,-0.37438145812503915,0,0,-0.46762837824704717,-0.7128733483113252,8,1,1,1,1.38,1,0
0,8,0,36,374,3,-1.5900106559889875,1.4203884842335652,4861.68,0,0.7915260084257517,1.4580981551881098,2,-0.7871997382853366,0,4,-0.7341744214795182,-0.45682631481409075,1,1,1,1,1.6600000000000001,0,4
9,1,3,21,87,2,-0.5444456190378071,0.07931036937713788,6797.55,2,0.03838140754488987,0.28641736834403425,1,-0.9936088783654856,2,0,-1.667085572793167,-1.8650849990488803,7,0,0,1,1.19,1,0
5,4,0,44,896,0,0.9796582748835642,-0.6974533223095334,7932.91,2,0.27011820781592444,-0.2994230250780035,0,-0.7871997382853366,0,1,0.06546370821789489,-0.07275576456823916,5,0,0,1,0.85,1,1
3,6,3,7,658,1,0.4788768932193377,-0.2573798375244956,4483.62,2,-1.699644594487868,-0.8852634185000411,0,-1.612836298605932,1,0,0.33200975145036593,0.05526775218037805,3,3,3,1,0.8900000000000001,1,0
2,3,1,48,697,5,-0.08508198977830411,-1.0990316899836698,6465.74,2,0.27011820781592444,-1.471103811922079,2,-0.3055784114316563,2,0,0.9983748595315435,0.6953853359234642,4,6,6,0,0.25,1,0
4,0,2,3,190,2,0.11559986146252559,0.9990469044396164,9425.91,2,0.8494602084935103,0.28641736834403425,0,1.4488992792496083,2,3,-0.3343553566308117,-0.20077928131685638,7,0,0,1,1.0499999999999998,1,3
9,6,3,0,251,0,-0.98086211272926,1.1377822681844816,2472.1,2,1.3708680091033374,0.872257761766072,0,-0.37438145812503915,2,2,0.06546370821789489,0.05526775218037805,1,4,4,1,1.26,1,2
6,7,2,46,488,1,0.4601510238057001,-0.41333171619375453,5411.95,1,1.0232628086967863,1.4580981551881098,0,-0.6839951682452623,1,2,-0.7341744214795182,-0.7128733483113252,4,3,3,1,1.62,1,2
5,2,1,33,437,0,-1.1118948499471908,0.15374689070876937,5225.16,1,0.21218400774816581,0.28641736834403425,0,1.1392855691293848,2,1,0.865101837915308,0.6953853359234642,3,0,0,1,1.16,1,1
9,8,2,19,108,1,-0.6418575391128114,0.2627848185632668,6322.52,1,-1.0044341936747647,-0.2994230250780035,1,-0.37438145812503915,1,6,1.664739967612721,2.1036440201582534,7,6,6,1,1.0699999999999998,1,6
2,3,0,33,116,0,1.2611350323380577,-0.985258168170751,2045.24,0,1.0811970087645448,-1.471103811922079,0,-0.7527982149386452,0,1,0.5985557946828369,0.43933830242622973,12,1,1,0,0.10999999999999999,0,1
0,5,3,45,444,3,0.5525197502082689,0.6928188441564512,6296.91,1,-0.540960593132696,-1.471103811922079,2,-0.09916927135150758,2,0,-1.2672665079444605,-1.4810144488030286,2,4,4,0,0.39,1,0
3,5,3,29,578,5,-0.31978566778158035,1.5545917091678518,1477.97,2,-0.6568289932682132,-1.471103811922079,0,-1.09681344840556,2,4,1.664739967612721,1.847596986661019,9,5,5,0,0.41000000000000003,1,4
8,7,3,17,780,1,0.7030860641585862,1.4737007486632605,8012.16,2,1.3129338090355793,1.4580981551881098,1,-0.7183966915919537,0,6,-1.667085572793167,-1.0969438985571769,3,5,5,1,1.5699999999999998,1,6
1,2,3,28,234,4,-0.1407242075165597,0.8597573008092477,5513.12,1,1.4288022091710961,1.4580981551881098,1,-0.5463890748584963,0,0,-1.2672665079444605,-1.4810144488030286,12,5,5,1,1.55,1,0
1,2,3,9,206,2,-0.4775502466042698,-0.06662309718452745,4143.51,0,1.3708680091033374,-1.471103811922079,2,1.036080999089311,2,4,0.865101837915308,1.0794558861693158,2,6,6,0,0.06000000000000005,0,4
9,5,2,37,366,4,-0.8783885127227643,-0.6073928487624878,3540.47,1,-0.540960593132696,1.4580981551881098,1,1.4144977559029168,2,1,-1.2672665079444605,-1.3529909320544113,11,4,4,1,1.8900000000000001,1,1
1,4,3,49,424,3,0.7035226242762908,-0.383171244449675,9997.82,0,0.44392080801920036,0.28641736834403425,2,0.382452055502173,0,1,0.5985557946828369,0.43933830242622973,4,6,6,1,1.1199999999999999,0,1
3,8,0,28,209,3,-0.05129550731383845,1.5443067006596358,7717.74,1,-1.699644594487868,-0.2994230250780035,2,0.7264672889690875,2,1,0.33200975145036593,0.18329126892899525,12,1,1,1,1.19,1,1
8,1,1,26,644,0,0.6259407720885304,-1.6997786160068817,8193.16,1,-0.7726973934037304,-0.8852634185000411,1,-1.0624119250588684,0,6,1.5314669459964856,1.9756205034096361,8,2,2,1,0.73,1,6
7,8,3,3,647,4,-1.14471791391086,0.7944973082148239,5143.42,1,-0.9464999936070058,0.872257761766072,2,-0.09916927135150758,0,0,0.7318288162990725,0.43933830242622973,9,3,3,1,1.66,1,0
2,6,1,26,268,0,0.7839520713686192,-0.5855880694694896,2015.31,0,0.3280524078836831,-1.471103811922079,2,1.1048840457826934,1,3,-0.3343553566308117,-0.20077928131685638,6,6,6,0,0.24,0,3
1,7,3,36,691,4,-1.3982171403042147,0.73266097465997,7912.11,0,-0.6568289932682132,-1.471103811922079,0,-1.3032225884857087,2,0,1.1316478811477788,0.8234088526720813,9,1,1,0,0.41000000000000003,0,0
8,4,3,28,728,2,1.1350928740552497,-1.58636991032113,9842.22,1,-1.4099735941490747,1.4580981551881098,1,0.07283834538194989,1,0,0.46528277306660143,0.18329126892899525,5,4,4,1,2.04,1,0
2,9,2,23,3,2,0.3253534888300442,0.7993942631525693,5385.45,1,-0.8306315934714885,-0.2994230250780035,2,1.1736870924760765,1,2,-1.5338125511769314,-1.4810144488030286,3,6,6,1,1.04,1,2
3,9,1,49,91,3,0.9231628451888836,0.08734333986957113,2053.82,1,-1.525841994284592,-0.2994230250780035,1,-0.5807905982051879,2,1,-0.06780931339834063,-0.20077928131685638,11,2,2,1,1.1600000000000001,1,1
0,1,0,18,362,2,-1.4216904232453935,1.6988133462097317,3175.19,2,-0.9464999936070058,-0.2994230250780035,2,0.4856566255422474,2,3,1.39819392438025,1.4635264364151672,1,0,0,1,1.06,1,3
8,9,3,28,524,2,-0.9934612092858022,0.9917295348120113,9537.93,2,-1.3520393940813165,1.4580981551881098,2,1.3800962325562254,1,4,-1.667085572793167,-1.3529909320544113,2,3,3,1,2.0300000000000002,1,4
4,5,1,2,163,4,1.2014962275939152,0.6220094370122327,9307.57,2,-1.525841994284592,0.28641736834403425,0,-0.9936088783654856,0,0,0.1987367298341304,-0.07275576456823916,9,3,3,1,1.46,1,0
3,4,0,15,294,2,-0.7712698846234984,-0.9641198798793085,2177.15,1,0.27011820781592444,0.28641736834403425,1,-0.44318450481842214,2,2,0.7318288162990725,0.6953853359234642,2,2,2,1,1.15,1,2
8,4,1,24,462,4,-1.2367865941087528,0.12209207598225467,2448.22,0,-0.42509219299717865,-0.8852634185000411,2,0.7952703356624705,0,0,-0.7341744214795182,-0.9689203818085597,6,0,0,1,0.6699999999999999,0,0
3,6,0,5,338,2,-0.20576953202458229,-0.3251724959248305,6139.24,1,-0.9464999936070058,-0.2994230250780035,0,-1.612836298605932,2,2,0.7318288162990725,0.6953853359234642,7,3,3,1,1.06,1,2
1,5,3,25,271,5,1.22681600341079,-0.6017873086546675,8749.27,0,0.6177234082224764,0.872257761766072,2,1.5521038492896826,0,0,1.1316478811477788,0.8234088526720813,6,1,1,1,1.39,0,0
6,0,0,47,774,3,-0.7918386918630139,1.5083863435231653,1769.66,2,0.6177234082224764,1.4580981551881098,1,0.588861195582322,1,0,-1.2672665079444605,-1.4810144488030286,11,5,5,1,1.69,1,0
0,5,1,45,46,0,-0.24177578759568036,1.1993239425597,3360.57,0,0.7335918083579931,1.4580981551881098,2,-0.7527982149386452,1,5,0.5985557946828369,0.9514323694206985,7,2,2,1,1.67,0,5
0,8,0,49,860,0,-1.703529795781368,1.0693581972563564,5443.85,2,-1.3520393940813165,0.28641736834403425,1,0.038436822035258396,1,0,1.2649209027640145,0.9514323694206985,5,0,0,1,1.43,1,0
2,3,1,49,214,2,-0.5550951262739182,-0.547338501674951,1466.56,2,-0.07748699259062743,-1.471103811922079,1,1.72411146602314,2,7,-0.8674474430957537,-0.20077928131685638,4,6,6,0,0.31000000000000005,1,7
8,9,1,27,645,3,0.4112833090014591,-0.9147644672904275,3970.71,0,-1.4099735941490747,-0.2994230250780035,1,-1.544033251912549,0,0,1.1316478811477788,0.8234088526720813,4,0,0,1,1.1400000000000001,0,0
2,5,2,42,702,0,-1.6467727144200508,-0.23799547292135714,5761.6,0,-0.2512895927939027,1.4580981551881098,0,-1.0624119250588684,0,0,-0.06780931339834063,-0.3288027980654736,11,4,4,1,1.8399999999999999,0,0
8,0,2,26,619,2,1.4624283521476589,0.30518066195695653,4919.28,0,-1.6417103944201092,0.872257761766072,1,1.586505372636374,0,0,0.7318288162990725,0.43933830242622973,11,3,3,1,1.78,0,0
3,1,2,49,97,5,-0.6536382632011494,-0.17267233907415433,6330.36,2,-0.7726973934037304,1.4580981551881098,0,0.7952703356624705,1,2,-0.6009013998632827,-0.584849831562708,5,4,4,1,1.9300000000000002,1,2
1,8,2,19,172,0,-1.3634487530798967,0.783728216768636,1406.49,1,-0.9464999936070058,1.4580981551881098,2,-1.2344195417923256,2,0,-0.46762837824704717,-0.7128733483113252,2,2,2,1,1.96,1,0
3,4,1,45,771,0,0.013490298557438107,1.05248545137487,2560.72,0,-0.7726973934037304,-1.471103811922079,1,-0.7527982149386452,2,1,1.39819392438025,1.2074794029179328,10,4,4,0,0.43000000000000005,0,1
7,2,2,49,119,4,0.42215749538609576,1.5812092550615564,1640.64,1,1.1391312088323036,0.28641736834403425,1,-1.5096317285658576,1,1,0.1987367298341304,0.05526775218037805,11,4,4,1,0.9999999999999999,1,1
6,2,3,43,134,3,-0.6119368178209145,-1.2409030692832224,2585.9,2,1.5446706093066134,-1.471103811922079,0,1.6897099426764486,0,2,0.06546370821789489,0.05526775218037805,8,6,6,0,0.030000000000000027,1,2
2,6,0,33,488,0,1.205711805668618,-0.9238147135220772,4849.12,1,-1.120302593810282,1.4580981551881098,2,-1.6816393452993148,1,4,-0.6009013998632827,-0.3288027980654736,7,3,3,1,1.99,1,4
9,7,1,21,231,0,-0.2912336406697819,1.3882074924005594,6162.76,1,1.3708680091033374,0.28641736834403425,1,-1.2688210651390173,2,0,1.5314669459964856,1.2074794029179328,10,0,0,1,0.96,1,0
5,2,2,29,330,0,0.9931660421736987,0.38948125011161094,2104.47,1,0.03838140754488987,0.28641736834403425,2,0.31364900880878993,2,0,0.46528277306660143,0.18329126892899525,7,2,2,1,1.19,1,0
